iter	Logloss
754	0.02095319178
755	0.02094778522
756	0.0209477836
757	0.02089697524
758	0.02089151123
759	0.02087733668
760	0.02087733401
761	0.02085334243
762	0.02084918608
763	0.02082989087
764	0.02082597682
765	0.02078978682
766	0.02076193039
767	0.02076192614
768	0.02071406051
769	0.02071038175
770	0.02071037944
771	0.02070515824
772	0.02066111366
773	0.02066110375
774	0.02060115249
775	0.02059915558
776	0.02057431113
777	0.0205743107
778	0.02055639057
779	0.02054699857
780	0.02048230697
781	0.02048220559
782	0.02043253317
783	0.02040359796
784	0.02035909969
785	0.0203590968
786	0.02032688594
787	0.02032478399
788	0.02032478226
789	0.02031331498
790	0.02031331469
791	0.02031330774
792	0.02030291672
793	0.02030291471
794	0.02029603297
795	0.02028592419
796	0.02028585989
797	0.02026836851
798	0.02026836707
799	0.02023786006
800	0.02021916042
801	0.0201726542
802	0.02016912346
803	0.02015420951
804	0.02014105106
805	0.02012336245
806	0.02010214887
807	0.02009279381
808	0.02006343319
809	0.02003786246
810	0.02003786246
811	0.02002976929
812	0.01997465343
813	0.01997464564
814	0.01996610449
815	0.01996609131
816	0.01996607812
817	0.0199660748
818	0.01996411707
819	0.01995446965
820	0.0199544688
821	0.01995443906
822	0.01992367803
823	0.01992140136
824	0.01986760101
825	0.01986360476
826	0.01985577884
827	0.01985576585
828	0.01982655472
829	0.01981376439
830	0.01978948326
831	0.01977049983
832	0.0197562295
833	0.01966889824
834	0.01964464325
835	0.01963486086
836	0.01960395099
837	0.019603948
838	0.01955831931
839	0.01954359283
840	0.01952360532
841	0.0195038474
842	0.01949490775
843	0.01944508141
844	0.01944057334
845	0.01942214998
846	0.01941541601
847	0.01936408097
848	0.01935253869
849	0.01932699284
850	0.01928342803
851	0.01927363519
852	0.01925494685
853	0.01922750629
854	0.01922748192
855	0.01921229767
856	0.01921229649
857	0.01913917124
858	0.01913578124
859	0.019126194
860	0.01910798537
861	0.0191079846
862	0.01910797973
863	0.01907393225
864	0.01907390271
865	0.01906238261
866	0.01906238048
867	0.01903390278
868	0.01903389795
869	0.01903389795
870	0.01902468615
871	0.01900700351
872	0.0190070002
873	0.01900699356
874	0.018984802
875	0.01896412347
876	0.01895668462
877	0.01888651733
878	0.01880621982
879	0.0188062016
880	0.01876779019
881	0.01876138142
882	0.01876137693
883	0.01873987668
884	0.01872242172
885	0.01870075392
886	0.0187007373
887	0.01870073532
888	0.01864288367
889	0.01860214369
890	0.01858663113
891	0.01857522815
892	0.01854084306
893	0.01853215049
894	0.0185196122
895	0.01844443317
896	0.01843495105
897	0.01843067222
898	0.01839956199
899	0.01839768502
900	0.01836291501
901	0.01835486539
902	0.01829731261
903	0.01827051566
904	0.01827051478
905	0.01821925171
906	0.01820935015
907	0.01818785026
908	0.01818784954
909	0.01817958235
910	0.01815384284
911	0.01814561387
912	0.0181455845
913	0.01814556002
914	0.01812421434
915	0.018124212
916	0.01811494819
917	0.01811491834
918	0.01810031001
919	0.01807679349
920	0.01806896736
921	0.01806064894
922	0.01805644903
923	0.01805643765
924	0.01802446583
925	0.01801569742
926	0.01795777466
927	0.01789718152
928	0.01789360672
929	0.01786966361
930	0.01782787385
931	0.01782787117
932	0.01782097705
933	0.0178145682
934	0.01779111426
935	0.01777815916
936	0.01775631715
937	0.01774027269
938	0.01770337176
939	0.0177033696
940	0.01769591628
941	0.0176959101
942	0.01765485774
943	0.01765485636
944	0.01765484972
945	0.01764358463
946	0.01763991025
947	0.01762033033
948	0.01762030185
949	0.01760605862
950	0.01758212077
951	0.01756733345
952	0.01755296289
953	0.01751129642
954	0.01750398336
955	0.01745393435
956	0.01745392889
957	0.01744783015
958	0.01742847512
959	0.01742597049
960	0.01740215329
961	0.01740214817
962	0.01736700288
963	0.01736700011
964	0.01735803748
965	0.01733857272
966	0.01733855719
967	0.01733855719
968	0.01730368588
969	0.01729390842
970	0.01728137716
971	0.01728137558
972	0.01727002231
973	0.01720822622
974	0.01717443309
975	0.01716188737
976	0.01712246674
977	0.01709459669
978	0.01708049195
979	0.01707236734
980	0.01706431337
981	0.01706195072
982	0.01705419572
983	0.01702222339
984	0.01701392849
985	0.01699950305
986	0.01699947573
987	0.01698004797
988	0.0169740999
989	0.01697408982
990	0.01693839248
991	0.01692099526
992	0.01690584004
993	0.01689474859
994	0.01688089785
995	0.01688088909
996	0.01686540719
997	0.01685519656
998	0.01684606526
999	0.01684605291
